id_mutation,date_mutation,valeur_fonciere,code_postal,nom_commune,type_local,surface_reelle_bati,nombre_pieces_principales,latitude,longitude,prix_m2
DVF0011251,2022-05-15,549000,75016,Paris,Appartement,36,1,48.864699,2.276692,15250.0
DVF0011252,2022-06-17,459000,75016,Paris,Appartement,40,1,48.860887,2.276699,11475.0
DVF0011253,2022-02-06,1087000,75016,Paris,Appartement,71,2,48.866711,2.264802,15310.0
DVF0011254,2022-06-26,800000,75016,Paris,Appartement,60,2,48.866503,2.276678,13333.0
DVF0011255,2022-06-02,379000,75016,Paris,Appartement,28,1,48.866705,2.269646,13536.0
DVF0011256,2022-09-11,1173000,75016,Paris,Maison,86,3,48.858562,2.269247,13640.0
DVF0011257,2022-07-16,924000,75016,Paris,Appartement,68,2,48.863118,2.273021,13588.0
DVF0011258,2022-12-13,539000,75016,Paris,Appartement,45,1,48.864226,2.271731,11978.0
DVF0011259,2022-12-26,1091000,75016,Paris,Appartement,96,3,48.867428,2.270439,11365.0
DVF0011260,2022-01-11,686000,75016,Paris,Appartement,58,2,48.868334,2.26586,11828.0
DVF0011261,2022-09-13,1063000,75016,Paris,Appartement,75,2,48.860261,2.272676,14173.0
DVF0011262,2022-11-18,924000,75016,Paris,Appartement,62,2,48.860523,2.27411,14903.0
DVF0011263,2022-11-23,508000,75016,Paris,Appartement,45,1,48.867285,2.276226,11289.0
DVF0011264,2022-11-09,1476000,75016,Paris,Maison,92,3,48.860446,2.269824,16043.0
DVF0011265,2022-02-17,871000,75016,Paris,Appartement,70,2,48.861915,2.26857,12443.0
DVF0011266,2022-05-06,408000,75016,Paris,Appartement,27,1,48.865751,2.265711,15111.0
DVF0011267,2022-12-03,1131000,75016,Paris,Appartement,87,3,48.86658,2.273469,13000.0
DVF0011268,2022-07-01,746000,75016,Paris,Appartement,54,1,48.862845,2.274961,13815.0
DVF0011269,2022-03-10,1603000,75016,Paris,Appartement,107,3,48.857925,2.270719,14981.0
DVF0011270,2022-07-18,1896000,75016,Paris,Appartement,121,4,48.859175,2.276797,15669.0
DVF0011271,2022-06-03,757000,75016,Paris,Appartement,62,2,48.862272,2.269523,12210.0
DVF0011272,2022-11-07,903000,75016,Paris,Appartement,80,2,48.867832,2.268588,11288.0
DVF0011273,2022-10-16,798000,75016,Paris,Appartement,71,2,48.861011,2.275063,11239.0
DVF0011274,2022-04-22,851000,75016,Paris,Appartement,68,2,48.858525,2.276424,12515.0
DVF0011275,2022-05-23,634000,75016,Paris,Appartement,52,1,48.869458,2.275805,12192.0
DVF0011276,2022-05-01,794000,75016,Paris,Appartement,50,1,48.858734,2.271238,15880.0
DVF0011277,2022-09-14,1049000,75016,Paris,Maison,62,2,48.868412,2.275188,16919.0
DVF0011278,2022-12-17,1027000,75016,Paris,Appartement,69,2,48.866331,2.269023,14884.0
DVF0011279,2022-09-16,760000,75016,Paris,Appartement,64,2,48.861016,2.275112,11875.0
DVF0011280,2022-11-20,558000,75016,Paris,Appartement,47,1,48.863585,2.266314,11872.0
DVF0011281,2022-05-23,803000,75016,Paris,Appartement,70,2,48.868221,2.264448,11471.0
DVF0011282,2022-11-01,996000,75016,Paris,Appartement,88,3,48.862185,2.272364,11318.0
DVF0011283,2022-03-02,718000,75016,Paris,Appartement,63,2,48.867417,2.277765,11397.0
DVF0011284,2022-12-05,1195000,75016,Paris,Appartement,83,2,48.867447,2.266617,14398.0
DVF0011285,2022-05-04,923000,75016,Paris,Appartement,63,2,48.867995,2.273908,14651.0
DVF0011286,2022-11-27,975000,75016,Paris,Appartement,80,2,48.868875,2.273478,12188.0
DVF0011287,2022-01-10,1647000,75016,Paris,Appartement,123,4,48.864839,2.26643,13390.0
DVF0011288,2022-03-04,740000,75016,Paris,Appartement,65,2,48.86466,2.272896,11385.0
DVF0011289,2022-05-16,736000,75016,Paris,Appartement,62,2,48.865558,2.270167,11871.0
DVF0011290,2022-05-09,1103000,75016,Paris,Appartement,71,2,48.862954,2.273321,15535.0
DVF0011291,2022-03-01,746000,75016,Paris,Appartement,64,2,48.864104,2.269694,11656.0
DVF0011292,2022-10-01,1131000,75016,Paris,Appartement,102,3,48.863244,2.26546,11088.0
DVF0011293,2022-05-15,626000,75016,Paris,Appartement,40,1,48.858508,2.266989,15650.0
DVF0011294,2022-07-26,652000,75016,Paris,Appartement,43,1,48.858663,2.273716,15163.0
DVF0011295,2022-01-04,1072000,75016,Paris,Appartement,89,3,48.869003,2.270576,12045.0
DVF0011296,2022-02-16,908000,75016,Paris,Appartement,65,2,48.862612,2.266303,13969.0
DVF0011297,2022-04-27,452000,75016,Paris,Maison,28,1,48.86581,2.274771,16143.0
DVF0011298,2022-06-11,1199000,75016,Paris,Appartement,77,2,48.859403,2.27221,15571.0
DVF0011299,2022-02-14,447000,75016,Paris,Appartement,32,1,48.864701,2.270022,13969.0
DVF0011300,2022-09-15,1013000,75016,Paris,Maison,57,2,48.864143,2.265859,17772.0
DVF0011301,2022-01-03,713000,75016,Paris,Appartement,57,2,48.867683,2.264655,12509.0
DVF0011302,2022-11-18,356000,75016,Paris,Appartement,29,1,48.858614,2.26468,12276.0
DVF0011303,2022-05-09,670000,75016,Paris,Appartement,44,1,48.859835,2.277222,15227.0
DVF0011304,2022-09-17,1685000,75016,Paris,Maison,118,4,48.867109,2.270045,14280.0
DVF0011305,2022-05-16,1493000,75016,Paris,Appartement,95,3,48.858016,2.26595,15716.0
DVF0011306,2022-10-19,752000,75016,Paris,Maison,53,1,48.863406,2.271245,14189.0
DVF0011307,2022-06-27,989000,75016,Paris,Appartement,65,2,48.865432,2.264437,15215.0
DVF0011308,2022-09-08,466000,75016,Paris,Appartement,36,1,48.86946,2.277383,12944.0
DVF0011309,2022-10-27,921000,75016,Paris,Appartement,66,2,48.868892,2.271232,13955.0
DVF0011310,2023-08-25,1093000,75016,Paris,Appartement,80,2,48.866061,2.264431,13662.0
DVF0011311,2023-10-25,1698000,75016,Paris,Appartement,108,3,48.865882,2.271545,15722.0
DVF0011312,2023-11-26,538000,75016,Paris,Appartement,44,1,48.864508,2.270423,12227.0
DVF0011313,2023-01-14,1221000,75016,Paris,Appartement,102,3,48.865059,2.274015,11971.0
DVF0011314,2023-05-19,621000,75016,Paris,Appartement,46,1,48.862028,2.268131,13500.0
DVF0011315,2023-12-20,947000,75016,Paris,Appartement,69,2,48.86092,2.276352,13725.0
DVF0011316,2023-10-12,1081000,75016,Paris,Appartement,67,2,48.858591,2.275899,16134.0
DVF0011317,2023-01-11,1455000,75016,Paris,Appartement,120,4,48.860431,2.267525,12125.0
DVF0011318,2023-04-23,696000,75016,Paris,Appartement,60,2,48.866776,2.269257,11600.0
DVF0011319,2023-05-18,591000,75016,Paris,Appartement,46,1,48.866345,2.26936,12848.0
DVF0011320,2023-12-16,597000,75016,Paris,Appartement,42,1,48.86898,2.273816,14214.0
DVF0011321,2023-07-01,828000,75016,Paris,Maison,46,1,48.86114,2.274799,18000.0
DVF0011322,2023-06-28,698000,75016,Paris,Appartement,61,2,48.857957,2.274689,11443.0
DVF0011323,2023-03-13,805000,75016,Paris,Appartement,50,1,48.860313,2.267653,16100.0
DVF0011324,2023-12-24,800000,75016,Paris,Appartement,70,2,48.867792,2.274919,11429.0
DVF0011325,2023-09-21,1498000,75016,Paris,Appartement,105,3,48.865387,2.267821,14267.0
DVF0011326,2023-07-25,1029000,75016,Paris,Maison,70,2,48.862436,2.271957,14700.0
DVF0011327,2023-01-09,824000,75016,Paris,Appartement,69,2,48.862381,2.277922,11942.0
DVF0011328,2023-02-09,576000,75016,Paris,Appartement,42,1,48.867044,2.276396,13714.0
DVF0011329,2023-12-01,711000,75016,Paris,Appartement,57,2,48.862532,2.277275,12474.0
DVF0011330,2023-02-06,726000,75016,Paris,Appartement,62,2,48.858873,2.265802,11710.0
DVF0011331,2023-07-21,1357000,75016,Paris,Appartement,85,3,48.862048,2.271256,15965.0
DVF0011332,2023-04-10,753000,75016,Paris,Appartement,63,2,48.867269,2.269981,11952.0
DVF0011333,2023-10-25,467000,75016,Paris,Appartement,38,1,48.859805,2.272138,12289.0
DVF0011334,2023-03-05,932000,75016,Paris,Maison,60,2,48.864237,2.276018,15533.0
DVF0011335,2023-05-17,1294000,75016,Paris,Appartement,98,3,48.85848,2.269835,13204.0
DVF0011336,2023-02-14,1020000,75016,Paris,Appartement,70,2,48.865639,2.274602,14571.0
DVF0011337,2023-10-02,596000,75016,Paris,Appartement,40,1,48.865818,2.271752,14900.0
DVF0011338,2023-01-07,534000,75016,Paris,Appartement,44,1,48.866422,2.264176,12136.0
DVF0011339,2023-07-27,1207000,75016,Paris,Appartement,81,2,48.869103,2.273185,14901.0
DVF0011340,2023-10-13,959000,75016,Paris,Appartement,73,2,48.861735,2.267602,13137.0
DVF0011341,2023-03-15,1130000,75016,Paris,Appartement,70,2,48.865327,2.268448,16143.0
DVF0011342,2023-12-13,882000,75016,Paris,Maison,49,1,48.862899,2.265565,18000.0
DVF0011343,2023-10-18,990000,75016,Paris,Appartement,64,2,48.86354,2.275206,15469.0
DVF0011344,2023-02-13,913000,75016,Paris,Appartement,57,2,48.869415,2.269006,16018.0
DVF0011345,2023-05-04,1082000,75016,Paris,Appartement,69,2,48.862073,2.275797,15681.0
DVF0011346,2023-04-21,788000,75016,Paris,Appartement,51,1,48.865584,2.272469,15451.0
DVF0011347,2023-09-07,791000,75016,Paris,Appartement,64,2,48.863547,2.265979,12359.0
DVF0011348,2023-01-01,1326000,75016,Paris,Appartement,82,2,48.864687,2.264917,16171.0
DVF0011349,2023-09-26,762000,75016,Paris,Appartement,63,2,48.861121,2.273699,12095.0
DVF0011350,2023-01-16,717000,75016,Paris,Appartement,45,1,48.860803,2.277613,15933.0
DVF0011351,2023-11-28,1246000,75016,Paris,Appartement,102,3,48.865146,2.265725,12216.0
DVF0011352,2023-01-05,1044000,75016,Paris,Appartement,74,2,48.866323,2.269216,14108.0
DVF0011353,2023-11-06,1162000,75016,Paris,Appartement,82,2,48.86399,2.26483,14171.0
DVF0011354,2023-05-20,792000,75016,Paris,Maison,53,1,48.868387,2.265881,14943.0
DVF0011355,2023-09-16,1275000,75016,Paris,Appartement,89,3,48.860583,2.270913,14326.0
DVF0011356,2023-12-06,996000,75016,Paris,Maison,62,2,48.86722,2.276185,16065.0
DVF0011357,2023-09-15,1703000,75016,Paris,Appartement,116,4,48.864255,2.271218,14681.0
DVF0011358,2023-05-17,764000,75016,Paris,Maison,53,1,48.864247,2.269047,14415.0
DVF0011359,2023-07-27,659000,75016,Paris,Appartement,47,1,48.865762,2.266893,14021.0
DVF0011360,2023-10-12,1144000,75016,Paris,Appartement,101,3,48.860036,2.268872,11327.0
DVF0011361,2023-03-14,672000,75016,Paris,Appartement,55,1,48.863554,2.27588,12218.0
DVF0011362,2023-09-09,1842000,75016,Paris,Appartement,122,4,48.86076,2.268361,15098.0
DVF0011363,2023-03-18,682000,75016,Paris,Appartement,60,2,48.867732,2.272434,11367.0
DVF0011364,2023-08-18,977000,75016,Paris,Appartement,76,2,48.869331,2.266787,12855.0
DVF0011365,2023-04-09,1120000,75016,Paris,Appartement,88,3,48.859591,2.273357,12727.0
DVF0011366,2023-07-05,1205000,75016,Paris,Maison,71,2,48.868769,2.277555,16972.0
DVF0011367,2023-12-20,695000,75016,Paris,Maison,50,1,48.865292,2.268528,13900.0
DVF0011368,2023-02-16,1176000,75016,Paris,Appartement,78,2,48.865993,2.272146,15077.0
DVF0011369,2023-12-28,1325000,75016,Paris,Appartement,92,3,48.858995,2.269732,14402.0
DVF0011370,2023-12-12,807000,75016,Paris,Appartement,60,2,48.86438,2.268782,13450.0
DVF0011371,2023-07-13,1145000,75016,Paris,Appartement,79,2,48.86765,2.264684,14494.0
DVF0011372,2023-01-06,1674000,75016,Paris,Appartement,105,3,48.862881,2.274795,15943.0
DVF0011373,2023-06-03,1131000,75016,Paris,Maison,67,2,48.869226,2.277565,16881.0
DVF0011374,2023-06-05,991000,75016,Paris,Appartement,70,2,48.860456,2.277329,14157.0
DVF0011375,2023-01-13,599000,75016,Paris,Appartement,42,1,48.860934,2.276383,14262.0
DVF0011376,2023-10-10,1423000,75016,Paris,Appartement,105,3,48.860583,2.27037,13552.0
DVF0011377,2023-01-28,1205000,75016,Paris,Maison,89,3,48.86169,2.266996,13539.0
DVF0011378,2023-10-25,809000,75016,Paris,Appartement,65,2,48.865435,2.277079,12446.0
DVF0011379,2023-12-25,1456000,75016,Paris,Appartement,99,3,48.863252,2.274355,14707.0
DVF0011380,2023-10-25,596000,75016,Paris,Appartement,45,1,48.867871,2.270273,13244.0
DVF0011381,2023-09-07,890000,75016,Paris,Appartement,77,2,48.864573,2.276527,11558.0
DVF0011382,2023-10-26,564000,75016,Paris,Maison,37,1,48.861764,2.266456,15243.0
DVF0011383,2023-11-07,1315000,75016,Paris,Appartement,93,3,48.857866,2.264353,14140.0
DVF0011384,2023-10-22,1028000,75016,Paris,Appartement,65,2,48.86463,2.276903,15815.0
DVF0011385,2023-02-08,1445000,75016,Paris,Appartement,123,4,48.86327,2.277536,11748.0
DVF0011386,2023-02-01,1874000,75016,Paris,Appartement,121,4,48.865968,2.266821,15488.0
DVF0011387,2023-06-23,1176000,75016,Paris,Appartement,85,3,48.858941,2.270202,13835.0
DVF0011388,2023-04-22,582000,75016,Paris,Appartement,40,1,48.863507,2.271497,14550.0
DVF0011389,2023-11-15,1066000,75016,Paris,Appartement,79,2,48.864047,2.276025,13494.0
DVF0011390,2023-08-19,646000,75016,Paris,Appartement,43,1,48.862823,2.274074,15023.0
DVF0011391,2023-07-05,714000,75016,Paris,Appartement,56,2,48.861578,2.274234,12750.0
DVF0011392,2023-04-10,817000,75016,Paris,Appartement,54,1,48.869204,2.276051,15130.0
DVF0011393,2023-08-16,871000,75016,Paris,Appartement,74,2,48.858515,2.276007,11770.0
DVF0011394,2023-05-04,571000,75016,Paris,Appartement,41,1,48.868682,2.271597,13927.0
DVF0011395,2023-10-19,630000,75016,Paris,Appartement,54,1,48.859896,2.271425,11667.0
DVF0011396,2023-04-18,1075000,75016,Paris,Appartement,77,2,48.859434,2.269465,13961.0
DVF0011397,2023-06-03,864000,75016,Paris,Appartement,62,2,48.86792,2.267136,13935.0
DVF0011398,2023-06-27,987000,75016,Paris,Appartement,80,2,48.86754,2.275143,12338.0
DVF0011399,2023-05-27,666000,75016,Paris,Appartement,42,1,48.859798,2.269686,15857.0
DVF0011400,2023-12-11,1031000,75016,Paris,Appartement,64,2,48.86584,2.273494,16109.0
DVF0011401,2023-03-26,726000,75016,Paris,Appartement,62,2,48.86405,2.273756,11710.0
DVF0011402,2023-10-17,475000,75016,Paris,Appartement,42,1,48.867668,2.274465,11310.0
DVF0011403,2023-12-11,534000,75016,Paris,Appartement,45,1,48.864786,2.27115,11867.0
DVF0011404,2023-05-08,1616000,75016,Paris,Appartement,108,3,48.868952,2.264746,14963.0
DVF0011405,2023-07-16,931000,75016,Paris,Appartement,73,2,48.858884,2.267299,12753.0
DVF0011406,2023-10-21,481000,75016,Paris,Appartement,39,1,48.869077,2.270983,12333.0
DVF0011407,2023-08-26,1104000,75016,Paris,Appartement,77,2,48.859624,2.267842,14338.0
DVF0011408,2023-12-26,636000,75016,Paris,Appartement,44,1,48.86004,2.274389,14455.0
DVF0011409,2023-07-08,733000,75016,Paris,Maison,44,1,48.869465,2.265408,16659.0
DVF0011410,2023-08-07,1789000,75016,Paris,Appartement,122,4,48.859935,2.268788,14664.0
DVF0011411,2023-11-01,1184000,75016,Paris,Appartement,82,2,48.863887,2.26597,14439.0
DVF0011412,2023-04-02,720000,75016,Paris,Appartement,58,2,48.8692,2.277496,12414.0
DVF0011413,2023-02-17,1444000,75016,Paris,Appartement,94,3,48.863099,2.269291,15362.0
DVF0011414,2023-08-27,1390000,75016,Paris,Appartement,90,3,48.868561,2.271182,15444.0
DVF0011415,2023-08-10,1153000,75016,Paris,Appartement,78,2,48.858913,2.269092,14782.0
DVF0011416,2023-05-14,616000,75016,Paris,Appartement,42,1,48.865094,2.26635,14667.0
DVF0011417,2023-04-15,1208000,75016,Paris,Maison,78,2,48.866857,2.276567,15487.0
DVF0011418,2023-02-02,1825000,75016,Paris,Appartement,115,4,48.869038,2.271136,15870.0
DVF0011419,2023-10-15,537000,75016,Paris,Appartement,46,1,48.868354,2.270551,11674.0
DVF0011420,2023-11-14,657000,75016,Paris,Appartement,48,1,48.865505,2.269777,13688.0
DVF0011421,2023-09-06,831000,75016,Paris,Appartement,65,2,48.859928,2.270099,12785.0
DVF0011422,2023-04-02,952000,75016,Paris,Appartement,76,2,48.867316,2.270004,12526.0
DVF0011423,2023-09-14,942000,75016,Paris,Appartement,64,2,48.864151,2.267507,14719.0
DVF0011424,2023-12-14,644000,75016,Paris,Maison,47,1,48.866407,2.274912,13702.0
DVF0011425,2023-09-05,782000,75016,Paris,Appartement,61,2,48.862826,2.272849,12820.0
DVF0011426,2023-07-13,1408000,75016,Paris,Appartement,97,3,48.858628,2.271886,14515.0
DVF0011427,2023-03-24,651000,75016,Paris,Maison,42,1,48.864919,2.271071,15500.0
DVF0011428,2023-06-20,565000,75016,Paris,Appartement,39,1,48.858223,2.267752,14487.0
DVF0011429,2023-07-08,1336000,75016,Paris,Appartement,90,3,48.859189,2.275296,14844.0
DVF0011430,2023-11-17,607000,75016,Paris,Appartement,44,1,48.863668,2.273069,13795.0
DVF0011431,2023-01-05,1193000,75016,Paris,Appartement,82,2,48.867516,2.271015,14549.0
DVF0011432,2023-05-20,1312000,75016,Paris,Appartement,85,3,48.867783,2.26466,15435.0
DVF0011433,2023-11-26,331000,75016,Paris,Appartement,27,1,48.859349,2.277901,12259.0
DVF0011434,2023-01-19,1539000,75016,Paris,Maison,93,3,48.862115,2.273173,16548.0
DVF0011435,2023-10-10,956000,75016,Paris,Appartement,59,2,48.861974,2.273816,16203.0
DVF0011436,2023-11-15,560000,75016,Paris,Appartement,35,1,48.859492,2.271135,16000.0
DVF0011437,2023-09-23,1334000,75016,Paris,Appartement,85,3,48.866231,2.267667,15694.0
DVF0011438,2023-07-09,1259000,75016,Paris,Appartement,102,3,48.858948,2.272414,12343.0
DVF0011439,2023-02-01,818000,75016,Paris,Appartement,69,2,48.858473,2.266313,11855.0
DVF0011440,2023-02-01,600000,75016,Paris,Appartement,41,1,48.862839,2.269838,14634.0
DVF0011441,2023-03-01,657000,75016,Paris,Maison,52,1,48.861516,2.26419,12635.0
DVF0011442,2023-09-26,1162000,75016,Paris,Maison,85,3,48.85946,2.266478,13671.0
DVF0011443,2023-01-25,694000,75016,Paris,Appartement,57,2,48.859055,2.272214,12175.0
DVF0011444,2023-09-21,1047000,75016,Paris,Appartement,65,2,48.860493,2.271264,16108.0
DVF0011445,2023-11-16,922000,75016,Paris,Appartement,63,2,48.86424,2.269883,14635.0
DVF0011446,2023-04-27,716000,75016,Paris,Appartement,62,2,48.867138,2.272081,11548.0
DVF0011447,2023-01-01,1531000,75016,Paris,Maison,121,4,48.857731,2.273305,12653.0
DVF0011448,2023-05-28,618000,75016,Paris,Maison,46,1,48.866954,2.273018,13435.0
DVF0011449,2023-12-26,781000,75016,Paris,Appartement,53,1,48.866237,2.266974,14736.0
DVF0011450,2023-02-14,414000,75016,Paris,Appartement,35,1,48.861339,2.271888,11829.0
DVF0011451,2023-06-04,632000,75016,Paris,Appartement,41,1,48.861706,2.270275,15415.0
DVF0011452,2023-05-01,1040000,75016,Paris,Maison,63,2,48.866234,2.266028,16508.0
DVF0011453,2023-07-09,967000,75016,Paris,Appartement,64,2,48.859111,2.272378,15109.0
DVF0011454,2023-02-19,1187000,75016,Paris,Appartement,89,3,48.859313,2.275716,13337.0
DVF0011455,2023-03-04,1167000,75016,Paris,Appartement,74,2,48.866277,2.267294,15770.0
DVF0011456,2023-08-13,879000,75016,Paris,Appartement,77,2,48.858654,2.265785,11416.0
DVF0011457,2023-04-21,510000,75016,Paris,Appartement,35,1,48.862112,2.269545,14571.0
DVF0011458,2023-04-27,638000,75016,Paris,Appartement,42,1,48.863045,2.276685,15190.0
DVF0011459,2023-12-27,1126000,75016,Paris,Appartement,96,3,48.86377,2.266173,11729.0
DVF0011460,2023-06-24,1174000,75016,Paris,Appartement,79,2,48.863654,2.267692,14861.0
DVF0011461,2023-05-01,333000,75016,Paris,Appartement,28,1,48.860859,2.271444,11893.0
DVF0011462,2023-09-08,1794000,75016,Paris,Appartement,116,4,48.860376,2.268887,15466.0
DVF0011463,2023-03-16,307000,75016,Paris,Appartement,22,1,48.866428,2.266197,13955.0
DVF0011464,2023-09-12,1334000,75016,Paris,Appartement,102,3,48.864262,2.266449,13078.0
DVF0011465,2023-04-06,1376000,75016,Paris,Appartement,93,3,48.858592,2.265049,14796.0
DVF0011466,2023-02-16,546000,75016,Paris,Appartement,35,1,48.86793,2.2732,15600.0
DVF0011467,2023-02-23,888000,75016,Paris,Appartement,58,2,48.868215,2.273126,15310.0
DVF0011468,2023-11-02,712000,75016,Paris,Maison,41,1,48.862997,2.270084,17366.0
DVF0011469,2023-02-06,750000,75016,Paris,Appartement,56,2,48.860108,2.276181,13393.0
DVF0011470,2023-04-02,935000,75016,Paris,Appartement,73,2,48.859339,2.265455,12808.0
DVF0011471,2023-03-24,1063000,75016,Paris,Appartement,80,2,48.862748,2.276681,13288.0
DVF0011472,2023-03-17,1051000,75016,Paris,Appartement,76,2,48.865848,2.26816,13829.0
DVF0011473,2023-04-01,414000,75016,Paris,Maison,28,1,48.861552,2.269766,14786.0
DVF0011474,2023-03-08,1259000,75016,Paris,Appartement,104,3,48.860141,2.270721,12106.0
DVF0011475,2023-10-21,599000,75016,Paris,Appartement,47,1,48.868716,2.277686,12745.0
DVF0011476,2023-02-16,1351000,75016,Paris,Appartement,102,3,48.865212,2.268805,13245.0
DVF0011477,2023-09-16,1006000,75016,Paris,Appartement,70,2,48.865297,2.26466,14371.0
DVF0011478,2023-10-28,902000,75016,Paris,Appartement,60,2,48.862174,2.277272,15033.0
DVF0011479,2023-07-07,793000,75016,Paris,Appartement,60,2,48.863925,2.274153,13217.0
DVF0011480,2023-01-22,898000,75016,Paris,Appartement,77,2,48.869044,2.277955,11662.0
DVF0011481,2023-12-09,803000,75016,Paris,Appartement,71,2,48.864767,2.277271,11310.0
DVF0011482,2023-12-06,424000,75016,Paris,Appartement,33,1,48.868173,2.273514,12848.0
DVF0011483,2023-09-03,1182000,75016,Paris,Appartement,90,3,48.86329,2.268005,13133.0
DVF0011484,2023-05-22,832000,75016,Paris,Appartement,64,2,48.862419,2.268333,13000.0
DVF0011485,2023-06-13,826000,75016,Paris,Maison,60,2,48.868027,2.276913,13767.0
DVF0011486,2023-05-21,1232000,75016,Paris,Appartement,101,3,48.865282,2.26967,12198.0
DVF0011487,2023-07-28,998000,75016,Paris,Appartement,64,2,48.866064,2.270977,15594.0
DVF0011488,2023-06-26,971000,75016,Paris,Appartement,68,2,48.866914,2.267224,14279.0
DVF0011489,2023-12-04,897000,75016,Paris,Appartement,65,2,48.863658,2.276691,13800.0
DVF0011490,2023-09-12,749000,75016,Paris,Appartement,63,2,48.857882,2.269927,11889.0
DVF0011491,2023-05-22,991000,75016,Paris,Appartement,74,2,48.868131,2.275655,13392.0
DVF0011492,2023-09-18,651000,75016,Paris,Appartement,42,1,48.859638,2.27058,15500.0
DVF0011493,2023-10-16,539000,75016,Paris,Appartement,45,1,48.863887,2.266872,11978.0
